text,sentype,SnowNLP,positive_NRC,negative_NRC,anger(3),anticipation(1),disgust(2),fear(5),joy(4),sadness(6),surprise(7),trust
"['他于是又折转身回了家，对老婆说：\n', '“把后窑掌我那几双旧鞋，拿张报纸包起来。” \n', '他老婆不解地问：\n']",疑问词问句,0.37069963540065454,0,2,0,0,0,1,0,0,0,0
"['“做什么哩？” \n', '“我带给B，让他穿去……你没看他到咱家来，鞋烂得用麻绳子捆在脚上，连炕也上不了吗？” \n', '对丈夫要求的任何事，C他妈都会言听计从的。\n']",反问句,0.9876834216091953,0,1,0,1,0,1,0,0,0,1
"['他就站在脚地上说：\n', '“A，我明天想到城里看一下我的气管炎，这几天队里的事你就给咱照看着点。罢了见到金俊山，你给他说一声就行了……这几双旧鞋放下你穿去吧！”\n', '他说着就把胳膊窝里的鞋放在炕边上。\n']",疑问词问句,0.3142182434894759,2,1,0,2,0,1,0,0,0,1
"['B说：\n', '“田书记对我们真是关心到家了！” \n', 'A对C说：\n']",other,0.9313829940204571,0,0,0,0,0,1,0,1,0,0
"['A对C说：\n', '“你放心走你的！队里的事有我哩……你好好把你的气管炎看一下，身体是革命的本钱！” \n', 'C说完事后，马上就告辞走了。\n']",把字句,0.9994603392186524,2,1,1,2,0,2,0,1,1,1
"['他把车子撑在厨房檐下的阴凉处，叫道：\n', '“徐大叔，哈呀，常忙着哩！你老营务起一块好庄稼嘛！” \n', '徐国强老汉一听是E的声音，停了手中的活，笑哈哈地迎过来，问：\n']",other,0.7771008658639712,1,0,0,1,0,0,1,0,1,1
"['A老汉一听是F的声音，停了手中的活，笑哈哈地迎过来，问：\n', '“刚到？”\n', '“刚到！”\n']",other,0.49852071005917165,0,0,0,0,0,0,0,0,0,0
"['“刚到？”\n', '“刚到！”\n', 'F一边回答他，一边从车子后架上取下来一个大塑料袋。\n']",other,0.49852071005917165,0,0,0,0,0,0,0,0,0,0
"['B已经看见那是一袋子金黄的旱烟叶，高兴地说：\n', '“你又给我带来好干粮了！”\n', '老汉很欢迎这位客人，一是因为两个人能说在一起，二是他来常给他带一包好旱烟——这是他最喜欢的礼物。\n']",陈述句,0.8552887514897088,2,0,0,1,0,0,1,0,1,1
"['B没点这烟，凑到鼻子上闻了闻，说：\n', '“这东西我已经没福气享受了。不过，我还爱营务个旱烟。早年间，我烟瘾大，纸烟抽不起，一年就经心营务一块旱烟，结果对营务这东西有了兴趣。你老不知道，我在村里营务旱烟是头一把手！现在尽管我不能抽烟了，但我还年年在自留地栽一点……” \n', 'A满怀感情地从塑料袋里抓出一把旱烟，连连夸赞：\n']",other,0.007828351903796715,3,1,1,2,1,0,2,0,1,2
"['A满怀感情地从塑料袋里抓出一把旱烟，连连夸赞：\n', '“好！好！好！” \n', '“田福军最近又忙啥着哩？”\n']",other,0.8487305095093697,3,0,0,3,0,0,3,0,3,3
"['“好！好！好！” \n', '“田福军最近又忙啥着哩？”\n', 'B问徐老。\n']",疑问词问句,0.6964592373571068,0,0,0,0,0,0,0,0,0,0
"['B问徐老。\n', '“到地区开会去了，昨天刚走。” \n', '“啊呀，他不在？”\n']",other,0.6757424915830798,0,0,0,0,0,0,0,0,0,0
"['“到地区开会去了，昨天刚走。” \n', '“啊呀，他不在？”\n', 'B感到十分遗憾。\n']",other,0.3693910911319984,0,0,0,0,0,0,0,0,0,0
"['其实，D这事B也没功夫管，主要看她二妈哩。\n', '“C上班去了？” \n', '“噢……最近也忙，说要值班，中午也不回来，都是D给我和田晓霞做饭……” \n']",陈述句,0.07479626850674015,0,0,0,0,0,0,0,0,0,0
"['“B上班去了？” \n', '“噢……最近也忙，说要值班，中午也不回来，都是C给我和田晓霞做饭……” \n', 'D想，等中午吃过饭，他就直接去医院找B。\n']",比较句,0.11884735427407556,1,0,0,0,0,0,0,0,0,0
"['F说他来看一下自己的气管炎。\n', '“那下午我请个假，陪你到医院去！”\n', 'D关切地对父亲说。\n']",other,0.635013211046145,0,1,1,0,1,0,0,0,0,0
"['D关切地对父亲说。\n', '“不用了。你不敢耽搁教书！我又不是找不见县医院。再说，你二妈也在医院哩……” \n', '“干脆让我去把我妈叫回来！”\n']",比较句,0.029612200764789876,0,1,0,0,0,0,0,0,0,1
"['“不用了。你不敢耽搁教书！我又不是找不见县医院。再说，你二妈也在医院哩……” \n', '“干脆让我去把我妈叫回来！”\n', 'D对大爹说。\n']",把字句,0.39902154279064506,0,0,0,0,0,0,0,0,0,0
"['D对大爹说。\n', '“不要。你妈要值班哩，我又没什么事，吃完饭我到医院找你妈就行了。” \n', 'C赶紧到厨房去做饭。\n']",疑问词问句,0.0774048720793582,1,0,0,0,0,0,0,0,0,1
"['他只是对A说，C年纪不小了，又在城里工作，他是个农民，没办法帮助女儿寻个人家，让A无论如何在最近帮助他解决这问题。\n', '“我为这事熬煎得整晚整晚睡不着……”\n', 'E最后一脸忧愁对弟媳妇感叹说。\n']",陈述句,0.012855389765839997,0,0,0,0,0,0,0,0,0,0
"['万一人家中途不要了，甩在半路上，那就等于要了他这一家人的命！\n', '“我觉得这门亲事可以考虑，关键倒不是李登云的家庭如何，主要是李向前这娃娃很喜欢B！”\n', 'A对大哥说。\n']",陈述句,0.9340690734934975,4,0,0,0,0,0,2,0,0,3
"['A对大哥说。\n', '“那B的意思哩？”\n', 'C问她。\n']",other,0.4666666666666667,0,0,0,0,0,0,0,0,0,0
"['C问她。\n', '“B直到现在也没表示个肯定态度。我很着急，因为李登云一家对这事太热心了。”\n', 'A一边说，一边把一杯清凉饮料端到C面前。\n']",比较句,0.053797631478034735,2,0,0,2,0,0,1,0,0,1
"['A一边说，一边把一杯清凉饮料端到C面前。\n', '“噢……” \n', 'C在心里划算：\n']",other,0.9174771239471233,0,0,0,0,0,0,0,0,0,0
"['他于是抽出一支烟闻了闻，对弟媳妇说：\n', '“你最好给A寻个一般干部家庭。李主任那么高的位置，我是个农民，怕高攀不起人家！” \n', 'C笑了，说：\n']",陈述句,0.9881383427502839,2,0,0,0,0,0,0,0,0,1
"['B笑了，说：\n', '“大哥，你考虑事情太复杂。D是多大个官？还不是和A一样……” \n', '“但我和人家不一样！” \n']",反问句,0.057489386404983245,2,1,1,0,0,0,0,0,0,1
"['“大哥，你考虑事情太复杂。D是多大个官？还不是和A一样……” \n', '“但我和人家不一样！” \n', '“这主要是两个娃娃的事。再说，人家D两口子也对E十分满意！” \n']",比较句,0.3693910911319984,1,0,0,0,0,0,0,0,0,0
"['“但我和人家不一样！” \n', '“这主要是两个娃娃的事。再说，人家D两口子也对E十分满意！” \n', '接着，B又给F说了许多D两口子怎样喜欢E的情形。\n']",比较句,0.767331587208945,1,0,0,0,0,0,1,0,0,1
"['他说：\n', '“既然人家这么诚心实意，那这事你就看着办吧！我信得过你们！D虽然是我的娃娃，但你和A也没少操过心。现在她又在你们身边，你们就稳稳妥妥给她找个人家。不过，这事要抓紧，女娃娃家年龄一大……”E不知该怎样说，就赶忙低头闻了闻烟，接着便剧烈地咳嗽起来。他这才想起他给许多人说过他到城里来是看气管炎的。 \n', '等咳嗽平息了以后，他对B说：\n']",疑问词问句,0.993225309880236,1,2,1,1,2,1,1,0,0,0
"['等咳嗽平息了以后，他对B说：\n', '“我的气管炎近来越来越重了……” \n', 'B马上说：\n']",比较句,0.3908240787055114,0,0,0,0,0,0,0,0,0,0
"['B马上说：\n', '“我现在就引你去顾老先生那里开几付中药。你这是慢性病，最好是吃中药。” \n', 'D久闻顾老先生的大名，就高兴地跟B去了中医科。\n']",疑问词问句,0.48331358588944384,1,0,0,0,0,0,0,0,0,0
"['A对站在一边看书的顾老先生的孙子说：\n', '“田润生是不是和你一个班？” \n', '顾养民很有礼貌地回答说：\n']",正反问句,0.6104728357342682,0,0,0,0,0,0,0,0,0,0
"['A很有礼貌地回答说：\n', '“是一个班的，阿姨。”\n', '“这就是田润生他爸。”\n']",是字句,0.5829944839105139,0,0,0,0,0,0,0,0,0,0
"['“是一个班的，阿姨。”\n', '“这就是田润生他爸。”\n', 'B指着C说。\n']",是字句,0.7142697032659845,0,0,0,0,0,0,0,0,0,0
"['D问A：\n', '“我B在学校怎样？” \n', 'A当然不好说其它的，就说：\n']",疑问词问句,0.9460267887156405,0,0,0,0,0,0,0,0,0,1
"['A当然不好说其它的，就说：\n', '“都好着哩！”\n', '“你好好帮助他！那娃娃慌慌张张的……你下午去不去学校？”\n']",other,0.6781861578857119,1,0,0,1,0,0,1,0,1,1
"['“都好着哩！”\n', '“你好好帮助他！那娃娃慌慌张张的……你下午去不去学校？”\n', '他问顾老先生的孙子。\n']",陈述句,0.9539763662037724,1,0,0,0,0,0,1,0,0,1
"['他问顾老先生的孙子。\n', '“去哩。” \n', '“那你叫B晚上回他二妈家来，你给他说我来了……”\n']",other,0.5131611932815242,0,0,0,0,0,0,0,0,0,0
"['“去哩。” \n', '“那你叫B晚上回他二妈家来，你给他说我来了……”\n', 'A满口答应说他一定把话给B捎到。\n']",other,0.18171293275164957,1,0,0,0,0,0,0,0,0,0
"['他忽然看见他们村的B跹蹴在石圪节的小桥上，就跳下车子来，走过去问他：\n', '“今天又不遇集，你跑到这里干什么哩？” \n', '一队副队长见是书记，赶忙站起来，说：\n']",疑问词问句,0.028771404831973157,0,0,0,0,0,0,0,0,0,0
"['一队副队长见是书记，赶忙站起来，说：\n', '“唉，大庄河我姨夫让公社叫来正盘问着哩……” \n', '“盘问啥哩？”\n']",other,0.3264337734676176,0,0,0,0,1,0,0,0,1,1
"['“唉，大庄河我姨夫让公社叫来正盘问着哩……” \n', '“盘问啥哩？”\n', 'H好奇地问。\n']",疑问词问句,0.15106201888711457,0,0,0,0,0,0,0,0,0,0
"['F好奇地问。\n', '“就是扩大猪饲料地的事嘛！他当个生产队长，开春划猪饲料地给每一户扩大了几分，让人家告到了公社……我姨急得昨晚上就跑到我家里了。我今天来打问看究竟要紧不要紧。听人家说公社现在正盘问着哩，我等看有什么结果……”“猪饲料地不是拿绳子往过丈量吗？怎能扩大了呢？”\n', 'F奇怪地问。\n']",反问句,0.43526105685482397,2,1,0,3,0,2,0,0,0,0
"['F奇怪地问。\n', '“嗨，也有不丈量的，随便约摸着划开就行了，咱们生产队划猪饲料地，你当时不在，因此不知情，还不是孙少安和我引着社员大约估摸了一下吗？这事只要没人告就没事。现在的人没良心，给了便宜不占，还跑到公社去告状！”\n', '“噢……是这样！” \n']",反问句,5.5207944972823775e-05,2,2,0,0,0,1,0,0,0,0
"['“嗨，也有不丈量的，随便约摸着划开就行了，咱们生产队划猪饲料地，你当时不在，因此不知情，还不是孙少安和我引着社员大约估摸了一下吗？这事只要没人告就没事。现在的人没良心，给了便宜不占，还跑到公社去告状！”\n', '“噢……是这样！” \n', 'B若有所思地站了一会，然后说他去买个东西，就和A打了个招呼，调转车子过了桥，向石圪节的街上走去……\n']",是字句,0.9174771239471233,0,0,0,0,0,0,0,0,0,0
"['他很快迎上前去对他们说：\n', '“你们来干什么哩？我没什么……” \n', '他父亲说：\n']",疑问词问句,0.22869460085218152,0,0,0,0,0,0,0,0,0,0
"['他父亲说：\n', '“我在家里心焦得坐不定，跑来看人家倒究怎样处理你呀……” \n', 'A对父亲和妹妹说：\n']",疑问词问句,0.8962354311642972,0,1,0,0,0,0,0,0,0,0
"['临走时，他阴郁地对儿子说：\n', '“你早点回来……” \n', '“嗯。”\n']",陈述句,0.8315693814843742,0,0,0,0,0,0,0,0,0,0
"['“你早点回来……” \n', '“嗯。”\n', 'B对父亲和妹妹点点头，就转过身一个人向石圪节的后街上走去了。\n']",other,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['他父亲走过来，在他面前怔了一下，也没言传，就在他身边坐下来，掏出自己的旱烟锅，在烟布袋里挖来挖去。\n', '“你怎到这儿来了？你怎知道我在这里呢？”A迷惑地望着父亲。 \n', '孙玉厚半天才咄讷地说：\n']",陈述句,0.7811492614220567,0,1,0,0,0,0,0,0,0,1
"['B半天才咄讷地说：\n', '“我就在你后头走着……我让孙兰香先回去了。我怕你万一想不开……” \n', 'A鼻子一酸，竟冲动地趴在高粱地上出声地哭了。\n']",陈述句,0.02795968651655889,0,0,0,0,0,0,0,0,0,0
"['他立刻又把自己从孩子的状态变成大人的状态，对父亲说：\n', '“爸爸，你不要难受。我什么事也没！我只是一时心里闷得不行，想一个人消散一会。你放心！我不会做什么出边事；我才二十三，还没活人哩，怎么可能往绝路上走呢？你想想，我从十三岁开始和你一块撑扶这个家，我怎么能丢下这一群人呢？你不要哭了，爸爸。你放心！我的心一点也没松，我还会象往常一样打起精神来的。我年轻，苦一点也没什么。咱们受苦人，光景日月就这么个过法，一辈子三灾六难总是免不了的。也许世事总会有个转变，要是天年再好一点，咱们的光景会翻起来的。再说，孙少平和孙兰香也快大了，咱两个一定把他们的书供到头。咱家七老八小，就看咱两个撑扶这光景哩。你不要灰心，门里门外的大事总有我承担哩……” \n', 'B听了儿子的一番话，就难为情地用手掌把脸上的泪水和鼻涕揩掉，在鞋帮子上擦了擦手，然后沉痛地说：\n']",反问句,0.9999724473642387,8,3,0,4,2,1,2,3,3,7
"['B听了儿子的一番话，就难为情地用手掌把脸上的泪水和鼻涕揩掉，在鞋帮子上擦了擦手，然后沉痛地说：\n', '“爸爸对不起你。爸爸一辈子没本事，没把你的书供成，还叫你回来劳了动。受苦不说，你这么大了，爸爸连个媳妇也给你娶不回来。爸爸心里象猫爪子抓一样，死不能死，活不能活啊！” \n', 'A重新点着一支旱烟卷，对父亲说：\n']",把字句,0.8578684072327338,4,1,1,3,1,0,2,0,1,3
"['A重新点着一支旱烟卷，对父亲说：\n', '“我的婚事你不要熬煎。我年龄还不算大。就是年龄大了，我不相信我就打光棍呀。到时我自个儿找一个。只要财礼少，我不挑拣人。女方不嫌咱家穷，能和咱们一块过光景就行了。”\n', '“你也不小了，得看着给你瞅个媳妇。只要有你合心的，财礼多少不怕，咱们打闹着借，慢慢再还。我现在还能出山哩，孙少平高中也快念完了，咱父子三个熬上几年，就会把帐债还完的。” \n']",other,0.21158834237168334,2,0,0,0,2,0,0,0,2,4
